id,short_name,name,country,max_distance_to_land,lat_min_box,lat_max_box,lon_min_box,lon_max_box,lat centre,lon centre,lwl_data,lwe_data,lswt_data,lic_data,lwlr_data
300004989,HYLA00004989,None,Canada,2.5,59.0792,59.2625,-107.3208,-107.0125,59.1431,-107.2236,False,False,True,True,True
300005063,HYLA00005063,None,Canada,2.1,58.9375,59.1292,-114.5625,-114.3792,59.0125,-114.4708,False,False,True,True,True
300005072,HYLA00005072,None,Canada,1.6,58.8208,58.9958,-100.5625,-100.3208,58.8958,-100.4042,False,False,True,True,True
300005104,HYLA00005104,None,Canada,1.6,58.7792,58.9458,-99.9708,-99.6458,58.8792,-99.7292,False,False,True,True,True
300005171,HYLA00005171,None,Canada,1.6,58.4875,58.7125,-69.2875,-69.0875,58.6236,-69.2208,False,False,True,True,True
300005213,HYLA00005213,None,Canada,1.8,58.4792,58.6375,-97.3792,-97.1542,58.5542,-97.2208,False,False,True,True,True
300005316,HYLA00005316,None,Canada,1.8,57.9458,58.1125,-75.2625,-74.9708,58.0375,-75.1625,False,False,True,True,True
300005323,HYLA00005323,None,Canada,2,57.9292,58.0875,-100.4458,-100.1458,57.9958,-100.2958,False,False,True,True,True
300005336,HYLA00005336,None,Canada,2,57.8458,58.0125,-107.0458,-106.7875,57.9208,-106.9292,False,False,True,True,True
300005345,HYLA00005345,None,Canada,1.9,57.8375,58.0208,-107.3042,-107.0542,57.9208,-107.1625,False,False,True,True,True
300005354,HYLA00005354,None,Canada,2.6,57.7292,57.9375,-96.9875,-96.6792,57.8236,-96.8264,False,False,True,True,True
300005364,HYLA00005364,None,Canada,1.6,57.7792,58.0125,-105.1042,-104.8292,57.8708,-104.9708,False,False,True,True,True
300005435,HYLA00005435,None,Canada,1.5,57.4875,57.6375,-74.8292,-74.4542,57.5542,-74.7542,False,False,True,True,True
300005460,HYLA00005460,None,Canada,1.8,57.3292,57.5125,-112.8042,-112.5625,57.4458,-112.6375,False,False,True,True,True
300005648,HYLA00005648,None,Canada,2.1,56.5208,56.7792,-100.3625,-100.1042,56.6431,-100.2458,False,False,True,True,True
300005677,HYLA00005677,None,Canada,1.9,56.5208,56.6458,-96.0875,-95.7208,56.5736,-96.0069,False,False,True,True,True
300005808,HYLA00005808,None,Canada,1.7,56.1125,56.2708,-98.5208,-98.2125,56.2069,-98.4125,False,False,True,True,True
300005829,HYLA00005829,None,Canada,2.3,56.0542,56.2042,-100.2792,-100.0625,56.1375,-100.1875,False,False,True,True,True
300005839,HYLA00005839,None,Canada,2.8,56.0208,56.1708,-97.3208,-97.0792,56.1014,-97.2097,False,False,True,True,True
300005860,HYLA00005860,None,Canada,1.5,55.8125,56.0458,-107.7708,-107.5208,55.9208,-107.6792,False,False,True,True,True
300005889,HYLA00005889,None,Canada,2.7,55.8292,55.9792,-113.8708,-113.5958,55.9097,-113.7847,False,False,True,True,True
300005890,HYLA00005890,None,Canada,1.9,55.8375,55.9708,-61.5792,-61.2125,55.9042,-61.4458,False,False,True,True,True
300005962,HYLA00005962,None,Canada,1.5,55.6625,55.9042,-105.2875,-104.8958,55.7875,-105.1403,False,False,True,True,True
300005999,HYLA00005999,None,Canada,3.2,55.4708,55.6375,-93.3292,-93.1292,55.5681,-93.2264,False,False,True,True,True
300006003,HYLA00006003,None,Canada,1.5,55.4875,55.6375,-95.8875,-95.5375,55.5708,-95.6458,False,False,True,True,True
300006025,HYLA00006025,None,Canada,2.2,55.4042,55.5792,-95.9458,-95.6208,55.4708,-95.8375,False,False,True,True,True
300006033,HYLA00006033,None,Canada,1.5,55.3375,55.5625,-106.5292,-106.3292,55.4458,-106.4625,False,False,True,True,True
300006162,HYLA00006162,None,Canada,2.9,55.0292,55.1792,-117.7042,-117.4292,55.1042,-117.5208,False,False,True,True,True
300006171,HYLA00006171,None,Canada,1.6,55.0208,55.1542,-93.0792,-92.7292,55.0875,-92.8292,False,False,True,True,True
300006275,HYLA00006275,None,Canada,1.8,54.6708,54.8625,-123.4542,-123.2042,54.7792,-123.3708,False,False,True,True,True
300006289,HYLA00006289,None,Canada,1.5,54.7042,54.8708,-64.2042,-63.8458,54.7708,-64.1375,False,False,True,True,True
300006293,HYLA00006293,None,Canada,2.1,54.6208,54.8042,-124.6375,-124.2792,54.6847,-124.3931,False,False,True,True,True
300006351,HYLA00006351,None,Canada,1.6,54.5542,54.6875,-92.4542,-92.1875,54.6292,-92.3875,False,False,True,True,True
300006356,HYLA00006356,None,Canada,1.7,54.5292,54.6958,-124.6042,-124.2125,54.5847,-124.3514,False,False,True,True,True
300006407,HYLA00006407,None,Canada,3.1,54.4458,54.6042,-92.3375,-92.1292,54.5208,-92.2431,False,False,True,True,True
300006409,HYLA00006409,None,Canada,2.1,54.4208,54.5958,-95.1958,-94.7042,54.4819,-94.9486,False,False,True,True,True
300006490,HYLA00006490,None,Canada,2.5,54.3042,54.4292,-102.6958,-102.4625,54.3708,-102.5458,False,False,True,True,True
300006495,HYLA00006495,None,Canada,3.3,54.2875,54.4458,-87.6375,-87.4292,54.3625,-87.5375,False,False,True,True,True
300006498,HYLA00006498,None,Canada,1.5,54.2792,54.4042,-77.0792,-76.7792,54.3375,-76.9292,False,False,True,True,True
300006537,HYLA00006537,None,Canada,1.8,54.1875,54.3458,-76.9958,-76.5292,54.2847,-76.8347,False,False,True,True,True
300006579,HYLA00006579,None,Canada,1.8,53.7958,54.1542,-127.8708,-127.3958,54.0042,-127.6153,False,False,True,True,True
300006584,HYLA00006584,None,Canada,1.6,54.0125,54.1458,-124.9375,-124.5792,54.0931,-124.6958,False,False,True,True,True
300006645,HYLA00006645,None,Canada,2.1,53.8375,53.9792,-84.5625,-84.2208,53.9236,-84.4542,False,False,True,True,True
300006671,HYLA00006671,None,Canada,1.5,53.8125,54.1125,-66.0458,-65.7375,54.0514,-65.9264,False,False,True,True,True
300006797,HYLA00006797,None,Canada,2.7,53.5125,53.6875,-108.9625,-108.7958,53.5875,-108.8792,False,False,True,True,True
300006864,HYLA00006864,None,Canada,2.2,53.4042,53.5792,-78.1625,-77.6875,53.4792,-77.9708,False,False,True,True,True
300007084,HYLA00007084,None,Canada,2.1,52.6875,52.8375,-96.7958,-96.4625,52.7542,-96.5792,False,False,True,True,True
300007173,HYLA00007173,None,Canada,1.6,52.4292,52.5958,-93.1042,-92.7292,52.5181,-92.8847,False,False,True,True,True
300007237,HYLA00007237,None,Canada,1.8,52.2708,52.4458,-114.2792,-114.0375,52.3708,-114.1958,False,False,True,True,True
300007318,HYLA00007318,None,Canada,1.9,51.9375,52.1708,-112.1458,-111.9042,52.0125,-111.9958,False,False,True,True,True
300007351,HYLA00007351,None,Canada,1.9,51.7292,51.9292,-120.9375,-120.5792,51.8569,-120.7208,False,False,True,True,True
300007453,HYLA00007453,None,Canada,2.4,51.4625,51.6542,-102.7542,-102.5792,51.5542,-102.6708,False,False,True,True,True
300007494,HYLA00007494,None,Canada,2.1,51.3375,51.5042,-91.9958,-91.7542,51.4181,-91.8653,False,False,True,True,True
300007563,HYLA00007563,None,Canada,1.5,51.1375,51.3958,-93.9292,-93.7292,51.3264,-93.8236,False,False,True,True,True
300007603,HYLA00007603,None,Canada,1.7,51.0125,51.2042,-56.8125,-56.4792,51.1458,-56.6097,False,False,True,True,True
300007621,HYLA00007621,None,Canada,1.7,50.8458,51.0708,-88.0208,-87.7625,50.9458,-87.8347,False,False,True,True,True
300007638,HYLA00007638,None,Canada,1.8,50.9042,51.0792,-77.4542,-77.2708,50.9958,-77.3875,False,False,True,True,True
300007706,HYLA00007706,None,Canada,1.6,50.7042,50.8958,-60.9292,-60.6625,50.7625,-60.7458,False,False,True,True,True
300007718,HYLA00007718,None,Canada,1.7,50.6542,50.9208,-68.6125,-68.3958,50.7819,-68.4986,False,False,True,True,True
300007748,HYLA00007748,None,Canada,1.7,50.5458,50.9125,-71.3958,-71.2125,50.7208,-71.3292,False,False,True,True,True
300007752,HYLA00007752,None,Canada,1.7,50.4292,50.6625,-87.6375,-87.2042,50.5375,-87.5069,False,False,True,True,True
300007773,HYLA00007773,None,Canada,2,50.3958,50.5708,-97.7458,-97.5625,50.4708,-97.6458,False,False,True,True,True
300007891,HYLA00007891,None,Canada,1.7,50.0792,50.2625,-57.6292,-57.3208,50.1875,-57.5292,False,False,True,True,True
300007930,HYLA00007930,None,Canada,1.7,49.9625,50.1208,-92.3958,-92.0292,50.0208,-92.2958,False,False,True,True,True
300007960,HYLA00007960,Grasset,Canada,3.9,49.8625,50.0292,-78.2875,-78.0208,49.9431,-78.1597,False,False,True,True,True
300008088,HYLA00008088,None,Canada,2.5,49.3375,49.5042,-85.1208,-84.9292,49.4069,-85.0125,False,False,True,True,True
300008096,HYLA00008096,None,Canada,1.6,49.2375,49.4542,-76.5625,-76.1958,49.3597,-76.3625,False,False,True,True,True
300008127,HYLA00008127,None,Canada,2,49.2542,49.4708,-88.9792,-88.7542,49.3125,-88.8375,False,False,True,True,True
300008201,HYLA00008201,None,Canada,2.3,48.8708,49.0875,-57.1792,-56.8875,48.9708,-56.9875,False,False,True,True,True
300008202,HYLA00008202,None,Canada,1.9,49.0042,49.1375,-77.0542,-76.8208,49.0792,-76.9708,False,False,True,True,True
300008212,HYLA00008212,Deer,Canada,1.9,48.9625,49.2208,-57.7208,-57.4042,49.1208,-57.5458,False,False,True,True,True
300008244,HYLA00008244,None,Canada,1.7,48.7792,48.9625,-124.4958,-124.0542,48.8903,-124.3208,False,False,True,True,True
300008270,HYLA00008270,None,Canada,1.8,48.5708,48.7458,-81.0208,-80.8375,48.6458,-80.9208,False,False,True,True,True
300008294,HYLA00008294,None,Canada,1.5,48.3958,48.5625,-79.3958,-79.1708,48.4875,-79.2625,False,False,True,True,True
300008306,HYLA00008306,Priest,United States,1.9,48.4375,48.7792,-116.9625,-116.7875,48.5875,-116.8708,False,False,True,True,True
300008339,HYLA00008339,Hungry Horse,United States,1.5,47.9792,48.3792,-114.0458,-113.5542,48.2681,-113.8486,False,False,True,True,True
300008341,HYLA00008341,None,Canada,2.4,48.2375,48.4625,-56.4542,-56.1375,48.3375,-56.2125,False,False,True,True,True
300008388,HYLA00008388,None,Canada,2.1,48.0875,48.2625,-56.1375,-55.8958,48.1875,-56.0125,False,False,True,True,True
300008393,HYLA00008393,None,Canada,1.7,48.0542,48.2875,-57.3458,-56.8708,48.1792,-56.9708,False,False,True,True,True
300008408,HYLA00008408,None,Canada,1.6,48.0042,48.1958,-77.3375,-77.0958,48.1097,-77.2264,False,False,True,True,True
300008411,HYLA00008411,None,United States,2.2,47.9792,48.1375,-93.0292,-92.7875,48.0625,-92.8958,False,False,True,True,True
300008481,HYLA00008481,None,Canada,1.9,47.4625,47.6625,-74.2125,-73.9792,47.5625,-74.1125,False,False,True,True,True
300008633,HYLA00008633,None,United States,1.5,46.6125,46.8042,-100.3292,-99.9208,46.7292,-100.0958,False,False,True,True,True
300008638,HYLA00008638,None,United States,1.8,46.4875,46.6958,-96.0708,-95.8875,46.5792,-95.9792,False,False,True,True,True
300008645,HYLA00008645,None,United States,1.9,46.3708,46.6292,-89.6708,-89.4875,46.4736,-89.5542,False,False,True,True,True
300008713,HYLA00008713,None,Canada,2.8,46.0125,46.2208,-61.3042,-61.0708,46.1375,-61.1903,False,False,True,True,True
300008718,HYLA00008718,Chamberlain,United States,1.5,46.1375,46.3542,-69.4458,-69.1292,46.2208,-69.3042,False,False,True,True,True
300008770,HYLA00008770,None,Canada,2.6,45.7375,45.9292,-82.4292,-82.2042,45.8181,-82.2931,False,False,True,True,True
300008783,HYLA00008783,None,United States,1.5,45.5708,45.8125,-96.8958,-96.5792,45.7042,-96.7375,False,False,True,True,True
300008804,HYLA00008804,None,United States;Canada,2.1,45.5792,45.8542,-67.8958,-67.6625,45.7042,-67.8125,False,False,True,True,True
300008819,HYLA00008819,Mullet,United States,2.9,45.4042,45.6125,-84.6375,-84.4292,45.5292,-84.5042,True,False,True,True,True
300008848,HYLA00008848,Charlevoix,United States,1.9,45.1125,45.3625,-85.2875,-84.9792,45.2625,-85.0958,False,False,True,True,True
300008924,HYLA00008924,Hebgen,United States,1.9,44.6875,44.8958,-111.3708,-111.0875,44.7847,-111.2514,False,False,True,True,True
300009100,HYLA00009100,None,United States,2.1,42.7875,42.9542,-89.0542,-88.8708,42.8875,-88.9375,False,False,True,True,True
300009124,HYLA00009124,Quabbin,United States,1.8,42.2458,42.5625,-72.4208,-72.1958,42.3597,-72.3014,False,False,True,True,True
300009129,HYLA00009129,Chautauqua,United States,1.5,42.0625,42.2958,-79.5292,-79.2458,42.2208,-79.4542,False,False,True,True,True
300009151,HYLA00009151,Pymatuning,United States,1.6,41.4625,41.7125,-80.5792,-80.3625,41.6569,-80.4875,False,False,True,True,True
300009172,HYLA00009172,Clair Engle,United States,1.5,40.7625,41.0792,-122.8958,-122.5875,40.9764,-122.6736,False,False,True,True,True
300009182,HYLA00009182,None,United States,2,40.4542,40.5875,-84.6125,-84.3792,40.5292,-84.4958,False,False,True,True,True
300009243,HYLA00009243,Berryessa,United States,2.2,38.4542,38.7208,-122.3542,-122.0708,38.6292,-122.2625,False,False,True,True,True
300009360,HYLA00009360,Mohave,United States,2.8,35.1625,35.7958,-114.7458,-114.5292,35.4375,-114.6514,False,False,True,True,True
300009411,HYLA00009411,Hugo,United States,1.8,33.9708,34.1625,-95.4958,-95.3375,34.0542,-95.4125,False,False,True,True,True
300009430,HYLA00009430,Ray Roberts,United States,1.9,33.3125,33.5458,-97.1708,-96.8542,33.3792,-97.0792,False,False,True,True,True
300009432,HYLA00009432,None,United States,2.5,33.2375,33.3792,-95.8208,-95.5708,33.3208,-95.6625,False,False,True,True,True
300009443,HYLA00009443,Lewisville,United States,2.5,33.0292,33.2542,-97.1125,-96.8625,33.1097,-96.9625,False,False,True,True,True
300009460,HYLA00009460,Ray Hubbard,United States,2,32.7625,33.0375,-96.6292,-96.4292,32.8486,-96.5236,False,False,True,True,True
300009484,HYLA00009484,Palestine,United States,1.7,32.0208,32.3292,-95.5875,-95.3792,32.1792,-95.4819,False,False,True,True,True
300009523,HYLA00009523,None,United States,1.6,30.3125,30.5875,-95.7042,-95.5042,30.4125,-95.5958,False,False,True,True,True
300009528,HYLA00009528,None,United States,1.6,30.2458,30.3875,-96.7125,-96.4792,30.3208,-96.5542,False,False,True,True,True
300009630,HYLA00009630,None,Mexico,2.2,27.3958,27.6292,-114.1708,-113.9125,27.4708,-114.0208,False,False,True,True,True
300009636,HYLA00009636,Istokpoga,United States,2.8,27.2625,27.4792,-81.3792,-81.1875,27.4069,-81.2792,False,False,True,True,True
300009639,HYLA00009639,Mocuzari,Mexico,1.6,27.1625,27.3375,-109.1708,-108.9542,27.2431,-109.0903,False,False,True,True,True
300009690,HYLA00009690,None,Cuba,2.2,22.6542,22.7958,-80.2792,-80.0708,22.7292,-80.1708,False,False,True,True,True
300009691,HYLA00009691,None,Mexico,3.1,22.5292,22.7458,-98.8208,-98.6458,22.6208,-98.7208,False,False,True,True,True
300009692,HYLA00009692,None,Mexico,2.2,22.2458,22.5042,-98.2792,-98.0292,22.3375,-98.1292,False,False,True,True,True
300009704,HYLA00009704,None,Mexico,2.2,22.1208,22.2625,-105.4958,-105.2792,22.2042,-105.3542,False,False,True,True,True
300009713,HYLA00009713,None,Cuba,2.2,21.7625,21.9375,-79.4625,-79.3042,21.8236,-79.3764,False,False,True,True,True
300009733,HYLA00009733,None,Mexico,1.5,20.0042,20.1625,-100.7042,-100.4875,20.0569,-100.6347,False,False,True,True,True
300009739,HYLA00009739,None,Mexico,2.5,19.5042,19.7208,-101.7458,-101.5125,19.6597,-101.5986,False,False,True,True,True
300009761,HYLA00009761,None,Mexico,2.1,18.3208,18.5125,-91.8708,-91.6875,18.4014,-91.7792,False,False,True,True,True
300009784,HYLA00009784,None,Mexico,1.5,17.2042,17.4958,-93.5958,-93.3625,17.4375,-93.4458,False,False,True,True,True
300009785,HYLA00009785,None,Belize,2.2,17.2625,17.4375,-88.3875,-88.2625,17.3625,-88.3292,False,False,True,True,True
300009791,HYLA00009791,None,Mexico,2.8,16.6792,16.8625,-99.8125,-99.6125,16.7903,-99.7375,False,False,True,True,True
300009799,HYLA00009799,None,Mexico,1.8,15.7792,16.0125,-93.7875,-93.5458,15.9542,-93.6958,False,False,True,True,True
300009807,HYLA00009807,None,Honduras,2.7,15.1208,15.2792,-83.6792,-83.5125,15.1875,-83.5875,False,False,True,True,True
300009809,HYLA00009809,Yojoa,Honduras,2.7,14.7542,14.9708,-88.0792,-87.9125,14.8819,-87.9764,False,False,True,True,True
300009815,HYLA00009815,None,Nicaragua,3.4,14.1792,14.4125,-83.3792,-83.2125,14.2792,-83.2986,False,False,True,True,True
300009850,HYLA00009850,Arenal,Costa Rica,2.2,10.3958,10.5958,-85.0208,-84.7042,10.5153,-84.8931,False,False,True,True,True
300009854,HYLA00009854,None,Colombia,2.8,10.2375,10.4208,-75.2042,-75.0458,10.3375,-75.1125,False,False,True,True,True
300009988,HYLA00009988,None,Brazil,1.7,-2.1292,-1.9292,-56.4625,-56.2542,-2.0208,-56.3542,False,False,True,True,True
300009989,HYLA00009989,None,Brazil,4,-2.2208,-1.9625,-53.9208,-53.6042,-2.1208,-53.8375,False,False,True,True,True
300010100,HYLA00010100,None,Brazil,2.1,-3.9208,-3.7292,-59.2542,-59.0208,-3.8542,-59.1708,False,False,True,True,True
300010187,HYLA00010187,None,Bolivia Plurinational State of,4.2,-12.8542,-12.6708,-65.1875,-65.0292,-12.7542,-65.1042,False,False,True,True,True
300010196,HYLA00010196,None,Bolivia Plurinational State of,2.6,-13.1958,-13.0375,-65.9208,-65.7542,-13.1292,-65.8208,False,False,True,True,True
300010214,HYLA00010214,None,Bolivia Plurinational State of,2.7,-13.9125,-13.7292,-66.9208,-66.7125,-13.7958,-66.7875,False,False,True,True,True
300010231,HYLA00010231,None,Bolivia Plurinational State of,1.5,-14.4458,-14.2375,-63.4708,-63.2542,-14.3375,-63.4125,False,False,True,True,True
300010233,HYLA00010233,None,Peru,2.2,-14.5625,-14.3958,-71.3208,-71.1208,-14.4819,-71.2181,False,False,True,True,True
300010243,HYLA00010243,None,Brazil,2.5,-15.1208,-14.7375,-55.8292,-55.4875,-14.8375,-55.6792,False,False,True,True,True
300010247,HYLA00010247,None,Bolivia Plurinational State of,3.3,-15.4875,-15.2958,-64.7458,-64.5875,-15.4042,-64.6625,False,False,True,True,True
300010261,HYLA00010261,None,Peru,2.4,-15.8125,-15.6458,-70.8375,-70.6292,-15.7125,-70.7625,False,False,True,True,True
300010266,HYLA00010266,None,Bolivia Plurinational State of,3,-15.9125,-15.7375,-63.9542,-63.7625,-15.8264,-63.8653,False,False,True,True,True
300010271,HYLA00010271,None,Bolivia Plurinational State of,3.2,-15.9042,-15.7458,-64.3625,-64.1958,-15.8208,-64.2708,False,False,True,True,True
300010299,HYLA00010299,None,Bolivia Plurinational State of,2.6,-17.5708,-17.4208,-61.4875,-61.2708,-17.5042,-61.3792,False,False,True,True,True
300010368,HYLA00010368,None,Paraguay,2.6,-25.4042,-25.2125,-57.4125,-57.2458,-25.3014,-57.3431,False,False,True,True,True
300010381,HYLA00010381,None,Paraguay,1.7,-26.2708,-26.0708,-57.5708,-57.3875,-26.1486,-57.4625,False,False,True,True,True
300010423,HYLA00010423,None,Brazil,1.6,-29.2875,-29.0875,-49.7875,-49.5958,-29.1625,-49.6931,False,False,True,True,True
300010435,HYLA00010435,None,Argentina,3.4,-29.7875,-29.6292,-62.3792,-62.1958,-29.6958,-62.2708,False,False,True,True,True
300010436,HYLA00010436,None,Brazil,2,-29.8875,-29.7208,-50.2792,-50.0708,-29.8181,-50.2153,False,False,True,True,True
300010470,HYLA00010470,None,Argentina,1.9,-32.3042,-32.1208,-64.5708,-64.3708,-32.2125,-64.4819,False,False,True,True,True
300010533,HYLA00010533,Maule,Chile,2.5,-36.1375,-35.9708,-70.6042,-70.4208,-36.0625,-70.4958,False,False,True,True,True
300010537,HYLA00010537,None,Argentina,2.2,-36.9375,-36.7458,-62.2708,-61.8292,-36.8375,-62.0292,False,False,True,True,True
300010539,HYLA00010539,None,Argentina,2.2,-37.0042,-36.8375,-62.3958,-62.2042,-36.9208,-62.3125,False,False,True,True,True
300010540,HYLA00010540,None,Argentina,3.3,-37.1125,-36.9458,-62.7708,-62.5292,-37.0208,-62.6708,False,False,True,True,True
300010554,HYLA00010554,None,Argentina,2.1,-38.3708,-38.1708,-63.9292,-63.6208,-38.2875,-63.7292,False,False,True,True,True
300010560,HYLA00010560,None,Argentina,3.1,-38.7042,-38.5292,-63.1708,-62.9708,-38.6208,-63.0792,False,False,True,True,True
300010563,HYLA00010563,None,Argentina,3.1,-38.8208,-38.6875,-63.0458,-62.8542,-38.7542,-62.9458,False,False,True,True,True
300010567,HYLA00010567,None,Argentina,2.4,-39.0042,-38.8375,-71.2458,-71.0125,-38.9236,-71.1153,False,False,True,True,True
300010573,HYLA00010573,None,Chile,1.7,-39.2375,-39.0292,-71.8458,-71.6708,-39.1708,-71.7875,False,False,True,True,True
300010577,HYLA00010577,Rinihue,Chile,2.2,-39.9542,-39.7375,-72.4875,-72.1375,-39.8097,-72.3903,False,False,True,True,True
300010583,HYLA00010583,None,Chile,2,-40.3708,-40.1875,-72.1792,-71.9375,-40.2764,-72.0264,False,False,True,True,True
300010590,HYLA00010590,Alicura,Argentina,2.1,-40.7708,-40.5292,-71.1125,-70.7125,-40.5958,-70.8375,False,False,True,True,True
300010593,HYLA00010593,None,Argentina,1.7,-40.7125,-40.4625,-71.6208,-71.2542,-40.6125,-71.4847,True,False,True,True,True
300010599,HYLA00010599,None,Chile,1.7,-41.5542,-41.3708,-72.6125,-72.3792,-41.4292,-72.5292,False,False,True,True,True
300010602,HYLA00010602,None,Argentina,1.5,-42.2625,-42.0542,-71.7458,-71.5625,-42.1153,-71.6375,False,False,True,True,True
300010609,HYLA00010609,None,Argentina,1.6,-42.7875,-42.5708,-72.0375,-71.7208,-42.6847,-71.8264,False,False,True,True,True
300010614,HYLA00010614,Amutui Quimey,Argentina,1.7,-43.1708,-42.8792,-72.1042,-71.6125,-43.0708,-71.6958,False,False,True,True,True
300010626,HYLA00010626,Fontana,Argentina,2.4,-45.0208,-44.8125,-71.6958,-71.3125,-44.9347,-71.4875,True,False,True,True,True
300010628,HYLA00010628,None,Chile,2.4,-45.1958,-45.0208,-73.0125,-72.7875,-45.1181,-72.9319,False,False,True,True,True
300010652,HYLA00010652,None,Argentina,1.5,-48.1542,-47.8625,-72.5042,-72.2125,-47.9625,-72.3542,False,False,True,True,True
300010656,HYLA00010656,None,Argentina,2.6,-48.4958,-48.3375,-71.6625,-71.4375,-48.4125,-71.5542,False,False,True,True,True
300010690,HYLA00010690,None,Argentina,1.7,-54.4875,-54.3292,-67.8542,-67.5542,-54.3875,-67.7792,False,False,True,True,True
300010732,HYLA00010732,None,Russian Federation,2.2,74.3458,74.5458,104.3458,104.5792,74.4375,104.4542,False,False,True,True,True
300010750,HYLA00010750,None,Russian Federation,2.4,73.7542,73.9625,91.8292,92.3542,73.8264,92.0264,False,False,True,True,True
300010784,HYLA00010784,None,Russian Federation,2.4,72.8875,73.0625,88.6708,89.0625,72.9625,88.8125,False,False,True,True,True
300010787,HYLA00010787,None,Russian Federation,2.8,72.7958,72.9375,88.8625,89.2958,72.8625,89.1208,False,False,True,True,True
300010794,HYLA00010794,None,Russian Federation,2.2,72.6208,72.8042,88.2292,88.4875,72.7431,88.3542,False,False,True,True,True
300010835,HYLA00010835,None,Russian Federation,1.8,71.9458,72.0625,52.0042,52.2125,72.0042,52.0958,False,False,True,True,True
300010851,HYLA00010851,None,Russian Federation,2,71.7042,71.8792,88.4792,88.8292,71.7708,88.5792,False,False,True,True,True
300010866,HYLA00010866,None,Russian Federation,2.2,71.4292,71.6375,149.2042,149.7292,71.5125,149.4542,False,False,True,True,True
300010885,HYLA00010885,None,Russian Federation,3.1,71.3958,71.5625,149.4792,149.8458,71.4625,149.6042,False,False,True,True,True
300010918,HYLA00010918,None,Russian Federation,2.6,71.1542,71.2958,147.2875,147.6208,71.2208,147.4875,False,False,True,True,True
300010974,HYLA00010974,None,Russian Federation,2.4,70.9042,71.0958,146.1208,146.4292,71.0208,146.3125,False,False,True,True,True
300010982,HYLA00010982,None,Russian Federation,2.9,70.8708,71.0542,147.3708,147.6958,70.9625,147.5292,False,False,True,True,True
300010987,HYLA00010987,None,Russian Federation,2.5,70.8208,71.0208,147.6208,147.9208,70.9375,147.7875,False,False,True,True,True
300011006,HYLA00011006,None,Russian Federation,1.8,70.7292,70.9125,137.3208,137.9542,70.7875,137.5375,False,False,True,True,True
300011025,HYLA00011025,None,Russian Federation,2.5,70.5792,70.7458,137.7292,137.9542,70.6792,137.8292,False,False,True,True,True
300011033,HYLA00011033,None,Russian Federation,1.8,70.5875,70.7625,150.4625,150.7958,70.6458,150.7042,False,False,True,True,True
300011082,HYLA00011082,None,Russian Federation,3,70.2542,70.4042,146.2042,146.4792,70.3292,146.3542,False,False,True,True,True
300011089,HYLA00011089,None,Russian Federation,3.7,70.1125,70.2792,87.5375,87.8708,70.2014,87.6819,False,False,True,True,True
300011120,HYLA00011120,None,Russian Federation,3,69.7625,69.9042,69.9708,70.2792,69.8292,70.1042,False,False,True,True,True
300011134,HYLA00011134,None,Russian Federation,3.4,69.6625,69.8125,71.1792,71.5125,69.7292,71.3542,False,False,True,True,True
300011151,HYLA00011151,Iesjavri,Norway,2.5,69.5625,69.7625,24.0625,24.3625,69.6708,24.1986,False,False,True,True,True
300011169,HYLA00011169,None,Russian Federation,3.3,69.3875,69.5375,155.9542,156.2208,69.4597,156.0819,False,False,True,True,True
300011184,HYLA00011184,None,Russian Federation,3,69.3792,69.5208,156.3542,156.6375,69.4458,156.5125,False,False,True,True,True
300011226,HYLA00011226,None,Russian Federation,3,69.0625,69.2042,152.6125,152.9458,69.1375,152.8292,False,False,True,True,True
300011233,HYLA00011233,None,Russian Federation,1.6,69.0042,69.1625,158.8458,159.2042,69.1125,159.0542,False,False,True,True,True
300011237,HYLA00011237,None,Russian Federation,3.4,69.0875,69.2375,70.0042,70.2625,69.1569,70.1292,False,False,True,True,True
300011279,HYLA00011279,None,Russian Federation,1.8,68.9208,69.0958,159.2208,159.5208,68.9792,159.4125,False,False,True,True,True
300011357,HYLA00011357,None,Russian Federation,2.7,68.5792,68.7458,154.7708,155.0458,68.6708,154.9042,False,False,True,True,True
300011367,HYLA00011367,None,Russian Federation,1.5,68.5542,68.6792,52.7708,52.9375,68.6125,52.8625,False,False,True,True,True
300011374,HYLA00011374,None,Russian Federation,3,68.5042,68.6458,154.4708,154.7542,68.5708,154.5958,False,False,True,True,True
300011444,HYLA00011444,None,Russian Federation,3.5,68.2375,68.3958,149.5042,149.8458,68.3069,149.6736,False,False,True,True,True
300011445,HYLA00011445,None,Russian Federation,3.6,68.2042,68.3708,70.9042,71.2375,68.2875,71.0958,False,False,True,True,True
300011605,HYLA00011605,None,Russian Federation,1.5,67.5042,67.6125,56.0125,56.1958,67.5542,56.0958,False,False,True,True,True
300011620,HYLA00011620,None,Russian Federation,3.1,67.3958,67.5458,151.5458,151.7792,67.4708,151.6625,False,False,True,True,True
300011642,HYLA00011642,None,Russian Federation,3.1,67.1542,67.3292,50.0292,50.3375,67.2264,50.1514,False,False,True,True,True
300011663,HYLA00011663,None,Sweden,1.9,66.9375,67.1292,18.1208,18.6375,67.0542,18.4875,False,False,True,True,True
300011666,HYLA00011666,None,Russian Federation,2.3,66.8875,67.1792,33.9542,34.2875,67.0458,34.1236,False,False,True,True,True
300011704,HYLA00011704,None,Sweden,1.5,66.6042,66.8042,18.2458,18.9125,66.6625,18.7653,False,False,True,True,True
